      2.2   1.80   -110.93648003   -110.63235771   -110.90520081   -110.66363693
      2.2   2.00   -112.06257921   -111.75268764   -112.03801970   -111.77724716
      2.2   2.10   -112.42138278   -112.10941691   -112.39945981   -112.13133988
      2.2   2.20   -112.68792706   -112.37423436   -112.66830584   -112.39385558
      2.2   2.30   -112.88537401   -112.57021134   -112.86740924   -112.58817611
      2.2   2.40   -113.03104744   -112.71460745   -113.01447932   -112.73117557
      2.2   2.50   -113.13788310   -112.82031660   -113.12229581   -112.83590389
      2.2   2.60   -113.21554121   -112.89697210   -113.20060772   -112.91190560
      2.2   2.70   -113.27128623   -112.94182992   -113.24742950   -112.96568664
      2.2   2.80   -113.31048132   -112.97988646   -113.28485443   -113.00551336
      2.2   2.90   -113.33715901   -113.00568989   -113.31020623   -113.03264267
      2.2   3.00   -113.35413496   -113.03254714   -113.33792923   -113.04875287
      2.2   3.10   -113.36440074   -113.04218258   -113.33479302   -113.07179030
      2.2   3.20   -113.36932358   -113.04659876   -113.32606740   -113.08985494
      2.2   3.30   -113.37005185   -113.04701486   -113.32350267   -113.09356404
      2.2   3.40   -113.36779242   -113.04458626   -113.31784222   -113.09453646
      2.2   3.50   -113.36334012   -113.04014566   -113.31027132   -113.09321447
      2.2   3.60   -113.35730960   -113.03436036   -113.30128232   -113.09038764
      2.2   3.70   -113.35017556   -113.02777768   -113.29149896   -113.08645428
      2.2   3.80   -113.34230601   -113.02084245   -113.28136710   -113.08178135
      2.2   3.90   -113.33398455   -113.01382949   -113.27149126   -113.07632278
      2.2   4.00   -113.32539873   -113.00697373   -113.26214477   -113.07022769
      2.2   4.10   -113.31663705   -113.00232802   -113.25265539   -113.06630967
      2.2   4.20   -113.30787012   -113.00116678   -113.24284529   -113.06619161
      2.2   4.40   -113.29079719   -113.00479319   -113.22380935   -113.07178103
      2.2   4.60   -113.27468004   -113.01099024   -113.20667164   -113.07899865
      2.2   4.80   -113.25971253   -113.01726322   -113.19157997   -113.08539578
      2.2   5.00   -113.24596433   -113.02314056   -113.17839890   -113.09070599
      2.2   5.20   -113.23345445   -113.02943803   -113.16731012   -113.09558236
      2.2   5.40   -113.22282914   -113.05051919   -113.16718784   -113.10616049
      2.2   5.60   -113.21274608   -113.06359593   -113.16371317   -113.11262884
      2.2   5.80   -113.20369477   -113.07496238   -113.16089806   -113.11775909
      2.2   6.00   -113.19560282   -113.08470522   -113.15856293   -113.12174511
      2.2   7.00   -113.16705418   -113.11504782   -113.15105043   -113.13105156
      2.2   8.00   -113.15264580   -113.12735105   -113.14705803   -113.13293882
      2.2   9.00   -113.14622882   -113.13168873   -113.14474236   -113.13317518
      2.2  10.00   -113.14365037   -113.13284639   -113.14334942   -113.13314733
      2.2  12.00   -113.14193814   -113.13306994   -113.14193083   -113.13307725
      2.2  14.00   -113.14128555   -113.13304968   -113.14128547   -113.13304976
      2.2  16.00   -113.14073403   -113.13303819   -113.14073403   -113.13303819
      2.2  18.00   -113.14053742   -113.13303263   -113.14053742   -113.13303263
      2.2  20.00   -113.14041464   -113.13302972   -113.14041463   -113.13302972

      2.3   1.40   -105.60237635   -105.38736443   -105.56313302   -105.42660776
      2.3   1.60   -108.40550261   -108.14718692   -108.36810286   -108.18458667
      2.3   1.80   -110.55262304   -110.28377052   -110.52417412   -110.31221944
      2.3   2.00   -111.82856751   -111.55376416   -111.80603759   -111.57629408
      2.3   2.10   -112.24036869   -111.96337022   -112.22032528   -111.98341363
      2.3   2.20   -112.54784803   -112.26902047   -112.52979713   -112.28707137
      2.3   2.30   -112.77664770   -112.49626963   -112.76029169   -112.51262564
      2.3   2.40   -112.94624104   -112.66452551   -112.93128340   -112.67948314
      2.3   2.50   -113.07129366   -112.78840800   -113.05735895   -112.80234271
      2.3   2.60   -113.16278357   -112.87894277   -113.14716207   -112.89456428
      2.3   2.70   -113.22906256   -112.94428650   -113.21325892   -112.96009014
      2.3   2.80   -113.27627830   -112.99065919   -113.25992443   -113.00701306
      2.3   2.90   -113.30908290   -113.02270500   -113.29166234   -113.04012556
      2.3   3.00   -113.33097636   -113.04391394   -113.31341933   -113.06147096
      2.3   3.10   -113.34464877   -113.05696904   -113.32357081   -113.07804701
      2.3   3.20   -113.35234225   -113.06403615   -113.31524463   -113.10113377
      2.3   3.30   -113.35514664   -113.06644778   -113.31488552   -113.10670890
      2.3   3.40   -113.35446217   -113.06547730   -113.31120536   -113.10873411
      2.3   3.50   -113.35119341   -113.06205368   -113.30503996   -113.10820713
      2.3   3.60   -113.34604067   -113.05690921   -113.29707804   -113.10587185
      2.3   3.70   -113.33954550   -113.05063087   -113.28795148   -113.10222489
      2.3   3.80   -113.33212709   -113.04369995   -113.27811529   -113.09771175
      2.3   3.90   -113.32411040   -113.03650947   -113.26811310   -113.09250677
      2.3   4.00   -113.31574737   -113.02930077   -113.25835374   -113.08669440
      2.3   4.10   -113.30721061   -113.02212526   -113.24913088   -113.08020498
      2.3   4.20   -113.29856300   -113.01661943   -113.23996371   -113.07521872
